run_id,run_label,configuration,seed,summary_path,metric,metric_label,unit,target_type,reference_key,reference_value,target_value,target_improvement,value,v0_mean_value,improvement,v0_band_min,v0_band_max,pillar,seed_class
D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1,D_MT_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.rx5day,RX5day,mm,hr,extremes.hr_rx5day,45.660899,45.660899,13.229054,55.101544,32.431845,3.7884090000000032,-3.0508840000000017,4.4499960000000005,Extremes,inside_v0_range
D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1_seed2,D_MT_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.rx5day,RX5day,mm,hr,extremes.hr_rx5day,45.660899,45.660899,13.229054,2751.258898,32.431845,-2692.368945,-3.0508840000000017,4.4499960000000005,Extremes,unfavourable
D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1,D_MTC_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.rx5day,RX5day,mm,hr,extremes.hr_rx5day,45.660899,45.660899,13.229054,25.953838,32.431845,-6.478007,-3.0508840000000017,4.4499960000000005,Extremes,unfavourable
D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1_seed2,D_MTC_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.rx5day,RX5day,mm,hr,extremes.hr_rx5day,45.660899,45.660899,13.229054,30.317978,32.431845,-2.113867000000001,-3.0508840000000017,4.4499960000000005,Extremes,inside_v0_range
C_10__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,C_10,C_10,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/C_10__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.359774,0.36302133333333336,-0.0016280000000000183,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
C_10__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,C_10_seed2,C_10,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/C_10__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.361909,0.36302133333333336,0.0005069999999999797,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_C_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_C_0,V0_C_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_C_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.34201,0.36302133333333336,-0.01939200000000002,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_C_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_C_0_seed2,V0_C_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_C_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.345406,0.36302133333333336,-0.01599600000000001,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_C_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_C_1,V0_C_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_C_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.359191,0.36302133333333336,-0.0022110000000000185,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_C_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_C_1_seed2,V0_C_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_C_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.35341,0.36302133333333336,-0.007991999999999999,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_I_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_I_0,V0_I_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_I_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.369048,0.36302133333333336,0.007645999999999986,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_I_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_I_0_seed2,V0_I_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_I_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.342413,0.36302133333333336,-0.018988999999999978,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_I_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_I_1,V0_I_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_I_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.318477,0.36302133333333336,-0.04292499999999999,-0.02096999999999999,0.019340999999999997,Extremes,unfavourable
V0_I_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_I_1_seed2,V0_I_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_I_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.343563,0.36302133333333336,-0.017838999999999994,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_M_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_0,V0_M_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.342517,0.36302133333333336,-0.018884999999999985,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_M_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_0_seed2,V0_M_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.355044,0.36302133333333336,-0.006357999999999975,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_M_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_1,V0_M_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.340726,0.36302133333333336,-0.020676000000000028,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_M_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_1_seed2,V0_M_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.353626,0.36302133333333336,-0.007776000000000005,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_T_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_0,V0_T_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.358426,0.36302133333333336,-0.0029759999999999787,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_T_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_0_seed2,V0_T_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.369638,0.36302133333333336,0.008236000000000021,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1,V0_T_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.370292,0.36302133333333336,0.008890000000000009,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1_seed2,V0_T_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.362587,0.36302133333333336,0.0011849999999999916,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_Z_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_0,V0_Z_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.373438,0.36302133333333336,0.012035999999999991,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_Z_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_0_seed2,V0_Z_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.353842,0.36302133333333336,-0.007560000000000011,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_Z_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_1,V0_Z_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.362349,0.36302133333333336,0.0009469999999999756,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
V0_Z_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_1_seed2,V0_Z_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.362116,0.36302133333333336,0.0007139999999999924,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1,D_IP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.34515,0.36302133333333336,-0.01625199999999999,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1_seed2,D_IP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.367015,0.36302133333333336,0.005612999999999979,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MZP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZP_1,D_MZP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.322101,0.36302133333333336,-0.039300999999999975,-0.02096999999999999,0.019340999999999997,Extremes,unfavourable
D_MZP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZP_1_seed2,D_MZP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.371715,0.36302133333333336,0.010313000000000017,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MTP_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_0,D_MTP_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.355967,0.36302133333333336,-0.005435000000000023,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MTP_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_0_seed2,D_MTP_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.367597,0.36302133333333336,0.006195000000000006,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1,D_MTP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.355456,0.36302133333333336,-0.005946000000000007,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1_seed2,D_MTP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.354969,0.36302133333333336,-0.006433000000000022,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MTCP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTCP_1,D_MTCP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTCP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.385093,0.36302133333333336,0.019849000000000006,-0.02096999999999999,0.019340999999999997,Extremes,favourable
D_MTCP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTCP_1_seed2,D_MTCP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTCP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.366583,0.36302133333333336,0.005180999999999991,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1,D_MZIP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.380163,0.36302133333333336,0.018760999999999972,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1_seed2,D_MZIP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.364167,0.36302133333333336,0.0027650000000000174,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1,D_MT_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.230141,0.36302133333333336,-0.131261,-0.02096999999999999,0.019340999999999997,Extremes,unfavourable
D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1_seed2,D_MT_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.200227,0.36302133333333336,-0.161175,-0.02096999999999999,0.019340999999999997,Extremes,unfavourable
D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1,D_MTC_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.249551,0.36302133333333336,-0.111851,-0.02096999999999999,0.019340999999999997,Extremes,unfavourable
D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1_seed2,D_MTC_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,extremes.wet_freq,Wet-day frequency,,hr,extremes.hr_wet_freq,0.383172,0.383172,0.02177000000000001,0.351572,0.36302133333333336,-0.009830000000000005,-0.02096999999999999,0.019340999999999997,Extremes,inside_v0_range
